BasedOn.Code,CanRamp,ConfigureDuringSale,Description,DisplayUrl,Family,IsActive,IsAssetizable,IsSoldOnlyWithOtherProds,Name,ProductCode,QuantityUnitOfMeasure,SpecificationType,StockKeepingUnit,Type,UnitOfMeasure.UnitCode
PC-QB-PSBUNDLE,false,Allowed,"Custom Implementation managed by in-house professional services, charged on a Time and Material basis.",/resource/ps_qb_project,Bundle,true,true,false,QuantumBit Services Project Gen2807,QB-BDL-SRVC-GEN2807,,,QB-BDL-SRVC-GEN2807,Bundle,
,false,Allowed,The Starter Edition is the introductory offering providing access to core platform functionality. This edition includes all core platform functionality with ...,/resource/starter,Bundle,true,true,false,QuantumBit Starter Gen2808,QB-BDL-STND-GEN2808,,,QB-BDL-STND-GEN2808,Bundle,
PC-QB-NIC,false,Allowed,Delivers superior performance with a theretical thoughtput of 80 Gb/s bidirectional thoughput.,/resource/intel_x710_sfp,Hardware,true,true,false,Intel X710 Dual Port 10Gb SFP Gen2809,QB-BET X710SFP-GEN2809,Each,,QB-BET X710SFP-GEN2809,,
,false,,"QuantumShell cooling, power distribution, and cable management products work seamlessly with IT enclosures to provide a complete infrastructure support system. Holds 8 rack units (U's) for a vertical storage rack.",/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,QuantumShell 8U 600mmx1070mm Gen2810,QB-BMX-1050-GEN2810,,,QB-BMX-1050-GEN2810,,
,false,,"QuantumShell cooling, power distribution, and cable management products work seamlessly with IT enclosures to provide a complete infrastructure support system. Holds 6 rack units (U's) for a vertical storage rack.",/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,QuantumShell 6U 600mmx870mm Gen2811,QB-BMX-1051-GEN2811,,,QB-BMX-1051-GEN2811,,
,false,,"QuantumShell cooling, power distribution, and cable management products work seamlessly with IT enclosures to provide a complete infrastructure support system. Holds 10 rack units (U's) for a vertical storage rack.",/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,QuantumShell 10U 600mmx1200mm Gen2812,QB-BMX-1053-GEN2812,,,QB-BMX-1053-GEN2812,,
,false,,The 19-inch Black Modular Toolless Blanking Panel allows for quick and easy installation in any EIA-310-D compliant square hole mounting rail rack or enclosure.,/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,Blanking Panel Gen2813,QB-BSSA-4298-GEN2813,,,QB-BSSA-4298-GEN2813,,
,false,,"Occupying 1U of rack space, this sliding shelf provides ventilation, and easy access to severs.",/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,Sliding Shelf 200lbs Gen2814,QB-BSSA-4300-GEN2814,,,QB-BSSA-4300-GEN2814,,
,false,,"Occupying 1U of rack space, this shelf provides ventilation, 4-post mounting and an adjustable mounting depth.",/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,Fixed Shelf 250lbs Gen2815,QB-BSSA-4302-GEN2815,,,QB-BSSA-4302-GEN2815,,
,false,,"Mounting hardware includes light and heavy-duty shelves, bolt-down brackets, stabilization plates, grounding kits, keyboard drawers, mounting rails, brackets, and associated hardware.",/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,TX 600mm/750mm Stabilizer Plate Gen2816,QB-BSSA-4303-GEN2816,,,QB-BSSA-4303-GEN2816,,
,false,,"Mounting hardware includes light and heavy-duty shelves, bolt-down brackets, stabilization plates, grounding kits, keyboard drawers, mounting rails, brackets, and associated hardware.",/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,TX Bolt-Down Kit Gen2817,QB-BSSA-4304-GEN2817,,,QB-BSSA-4304-GEN2817,,
,false,,Roof Fan Tray promotes bottom to top airflow for an enclosure in zero U of space. It cools by exhausting heat out of the roof of the rack.,/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,Roof Fan Tray 750mm - 120V Gen2818,QB-BSSA-4306-GEN2818,,,QB-BSSA-4306-GEN2818,,
,false,,Roof Fan Tray promotes bottom to top airflow for an enclosure in zero U of space. It cools by exhausting heat out of the roof of the rack.,/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,Roof Fan Tray 750mm - 208V Gen2819,QB-BSSA-4308-GEN2819,,,QB-BSSA-4308-GEN2819,,
PCIe PC,false,Allowed,QB-CacheBoost 150 – a PCIe SSD cache accelerator that improves application response times and throughput.,/resource/cacheboost,Hardware,true,true,false,QB-CacheBoost 150 Gen2820,QB-CBOOST-150-GEN2820,,,QB-CBOOST-150-GEN2820,,
,false,,These accessories offer the proper cable management options to meet varying needs.,/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,Cable Management Rings (Qty 10) Gen2821,QB-CMPC-5881-GEN2821,,,QB-CMPC-5881-GEN2821,,
PC-QB-CABLES,false,Allowed,The Power Cord is designed to provide ideal electrical connectivity to your equipments. It operates at 250-Volt voltage range.,/resource/power_cable,Hardware,true,true,false,Configured Power Cable Gen2822,QB-CMPC-5882-GEN2822,,,QB-CMPC-5882-GEN2822,,
,false,,These accessories offer the proper cable management options to meet varying needs.,/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,"Vertical Cable Organizer, 8 Cable Rings Gen2823",QB-CMPC-5883-GEN2823,,,QB-CMPC-5883-GEN2823,,
,false,,These accessories offer the proper cable management options to meet varying needs.,/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,Cable Containment Brackets Gen2824,QB-CMPC-5884-GEN2824,,,QB-CMPC-5884-GEN2824,,
PC-QB-CABLES,false,Allowed,The Power Cord is designed to provide ideal electrical connectivity to your equipments. It operates at 250-Volt voltage range.,/resource/power_cable,Hardware,true,true,false,C13 to C14 Power Cable 3' Gen2825,QB-CMPC-5887-GEN2825,,,QB-CMPC-5887-GEN2825,,
,false,,The Power Cord is designed to provide ideal electrical connectivity to your equipments. It operates at 250-Volt voltage range.,/resource/power_cable,Hardware,true,true,false,C13 to C14 Power Cable 5' Gen2826,QB-CMPC-5888-GEN2826,,,QB-CMPC-5888-GEN2826,,
,false,,The Power Cord is designed to provide ideal electrical connectivity to your equipments. It operates at 250-Volt voltage range.,/resource/power_cable,Hardware,true,true,false,C19 to C20 Power Cable 3' Gen2827,QB-CMPC-5889-GEN2827,,,QB-CMPC-5889-GEN2827,,
,false,,The Power Cord is designed to provide ideal electrical connectivity to your equipments. It operates at 250-Volt voltage range.,/resource/power_cable,Hardware,true,true,false,C19 to C20 Power Cable 5' Gen2828,QB-CMPC-5890-GEN2828,,,QB-CMPC-5890-GEN2828,,
,false,,The 12' Power Cord is designed to provide ideal electrical connectivity to your equipments. It operates at 250-Volt voltage range.,/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,L5-20 Input Power Cable 12' Gen2829,QB-CMPC-5891-GEN2829,,,QB-CMPC-5891-GEN2829,,
,false,,The 8' Power Cord is designed to provide ideal electrical connectivity to your equipments. It operates at 250-Volt voltage range.,/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,L5-20 Input Power Cable 8' Gen2830,QB-CMPC-5892-GEN2830,,,QB-CMPC-5892-GEN2830,,
,false,Allowed,QuantumBit Database (Token Commit -Each) - Specific for EACH Resource,/resource/database,Software,true,true,false,QuantumBit Database (Token Commit - Each) Gen2831,QB-CMT-TKN-EACH-GEN2831,Each,,QB-CMT-TKN-EACH-GEN2831,,
,false,,QuantumBit Database (Token Commit -Flat) - Common For All - Flat,/resource/database,Software,true,true,false,QuantumBit Database (Token Commit - Flat) Gen2832,QB-CMT-TKN-FLAT-GEN2832,Each,,QB-CMT-TKN-FLAT-GEN2832,,
,false,Allowed,QuantumBit Database (Token Commit -Tier) - Common For All - Tier,/resource/database,Software,true,true,false,QuantumBit Database (Token Commit - Tier) Gen2833,QB-CMT-TKN-TIER-GEN2833,Each,,QB-CMT-TKN-TIER-GEN2833,,
PC-QB-COMPLETE,false,Allowed,QuantumBit Complete Solution,/resource/complete_solution,Bundle,true,true,false,QuantumBit Complete Solution Gen2834,QB-COMPLETE-GEN2834,,,QB-COMPLETE-GEN2834,Bundle,
,false,,This is Usage definition product. Should not come in Catalog.,/resource/RLM_quantumBit_logo_sq,None,true,true,false,Compute Time Gen2835,QB-CPU-BLNG-GEN2835,Each,,QB-CPU-BLNG-GEN2835,,m
,false,Allowed,CPU Heat Sink for Cooling,/resource/cpuheatsink,Hardware,true,true,false,QB CPU Heat Sink Gen2836,QB-CPU-HEATSINK-GEN2836,,,QB-CPU-HEATSINK-GEN2836,,
,false,Allowed,,/resource/collab_suite,Software,true,false,false,QuantumBit Collaboration Suite Gen2837,QB-CS-GEN2837,,,QB-CS-GEN2837,,
,false,,"With QuantumBit DataGraph, you can reuse multiple APIs in a single request. Enterprise architects can easily unify APIs into one data service — all without writing more code. Developers can consume multiple APIs from the data service in a single GraphQL request.",/resource/add_data_graph,Software,true,true,false,Additional QB DataGraph (500M) Gen2838,QB-DAT-GRPH-GEN2838,,,QB-DAT-GRPH-GEN2838,,
,false,,"Data throughput counts when the deployed application transfers data to execute its business logic, including but not limited to internal operational network traffic for monitoring, logs, and health checks. Data throughput is aggregated as a sum of all bytes during a month.",/resource/RLM_quantumBit_logo_sq,Software,true,true,false,Additional Data Throughput Gen2839,QB-DAT-THPT-GEN2839,Each,,QB-DAT-THPT-GEN2839,,
,false,,This is Usage definition product. Should not come in Catalog.,/resource/RLM_quantumBit_logo_sq,None,true,true,false,Data Storage Gen2840,QB-DATA-STORAGE-BLNG-GEN2840,Each,,QB-DATA-STORAGE-BLNG-GEN2840,,GB
,false,,This is Usage definition product. Should not come in Catalog.,/resource/RLM_quantumBit_logo_sq,None,true,true,false,Data Throughput Gen2841,QB-DATA-THPT-BLNG-GEN2841,Each,,QB-DATA-THPT-BLNG-GEN2841,,GB
,false,,QuantumBit Database is a usage based database option.  This product SKU includes all of the various consumption options and their corresponding rate charge plans.,/resource/database,Software,true,true,false,QuantumBit Database Gen2842,QB-DB-GEN2842,Each,,QB-DB-GEN2842,,
,false,Allowed,,/resource/RLM_quantumBit_logo_sq,Software,true,true,false,Additional Flows - Provisioning & Activation Service Gen2843,QB-DRO-AACR-GEN2843,,,QB-DRO-AACR-GEN2843,,
,false,Allowed,,/resource/RLM_quantumBit_logo_sq,Software,true,true,false,Additional API - Provision & Activation Service Gen2844,QB-DRO-AAPI-GEN2844,,,QB-DRO-AAPI-GEN2844,,
,false,Allowed,,/resource/RLM_quantumBit_logo_sq,Software,true,true,false,Additional Automation QB Credits - Provisioning & Activation Service Gen2845,QB-DRO-AAQBC-GEN2845,,,QB-DRO-AAQBC-GEN2845,,
,false,Allowed,,/resource/RLM_quantumBit_logo_sq,Software,true,true,false,AEH API - Provisioning & Activation Service Gen2846,QB-DRO-AEH-GEN2846,,,QB-DRO-AEH-GEN2846,,
,false,,QuantumBit Database is a usage based database option. This product SKU includes all of the various consumption options and their corresponding rate charge plans.,/resource/database,Software,true,true,false,QuantumBit Database (Token Based) Gen2847,QB-DB-TOKEN-GEN2847,,,QB-DB-TOKEN-GEN2847,,
,false,Allowed,,/resource/RLM_quantumBit_logo_sq,Software,true,true,false,Additional Flows - QB Starter - Provisioning & Activation Service Gen2848,QB-DRO-AFBQ-GEN2848,,,QB-DRO-AFBQ-GEN2848,,
,false,Allowed,,/resource/RLM_quantumBit_logo_sq,Software,true,true,false,Additional Messages QB Starter - Provisioning & Activation Service Gen2849,QB-DRO-AM-GEN2849,,,QB-DRO-AM-GEN2849,,
,false,Allowed,,/resource/RLM_quantumBit_logo_sq,Software,true,true,false,API Platform - Provisioning & Activation Service Gen2850,QB-DRO-APIPLAT-GEN2850,,,QB-DRO-APIPLAT-GEN2850,,
,false,Allowed,,/resource/RLM_quantumBit_logo_sq,Software,true,true,false,Finance Service Gen2851,QB-DRO-BILL-GEN2851,,,QB-DRO-BILL-GEN2851,,
,false,Allowed,,,,true,true,false,Billing Gen2852,QB-DRO-BILLING-GEN2852,,,QB-DRO-BILLING-GEN2852,,
,false,Allowed,,,,true,true,false,License Activation Gen2853,QB-DRO-LICACT-GEN2853,,,QB-DRO-LICACT-GEN2853,,
,false,Allowed,,/resource/RLM_quantumBit_logo_sq,Software,true,true,false,Order Processing Gen2854,QB-DRO-OR-GEN2854,,,QB-DRO-OR-GEN2854,,
,false,Allowed,,/resource/RLM_quantumBit_logo_sq,Software,true,true,false,API Management License - Provisioning & Activation Service Gen2855,QB-DRO-PERMS-GEN2855,,,QB-DRO-PERMS-GEN2855,,
,false,Allowed,,/resource/RLM_quantumBit_logo_sq,Software,true,true,false,Project Service Gen2856,QB-DRO-PROJ-GEN2856,,,QB-DRO-PROJ-GEN2856,,
,false,,,,,true,true,false,Provision DB Gen2857,QB-DRO-PROVISION-GEN2857,,,QB-DRO-PROVISION-GEN2857,,
,false,Allowed,,/resource/RLM_quantumBit_logo_sq,Software,true,true,false,QuantumBit Database - Provisioning & Activation Service Gen2858,QB-DRO-QBD-GEN2858,,,QB-DRO-QBD-GEN2858,,
,false,,"QuantumBit apps process messages and other parts of QB events through components, connectors, and modules that are set up within the scope of Flow and Subflow components within an app.",/resource/RLM_quantumBit_logo_sq,Software,true,true,false,Additional Flows - QB Enterprise Gen2859,QB-FLO-ENTR-GEN2859,,,QB-FLO-ENTR-GEN2859,,
,false,,"QuantumBit apps process messages and other parts of QB events through components, connectors, and modules that are set up within the scope of Flow and Subflow components within an app.",/resource/RLM_quantumBit_logo_sq,Software,true,true,false,Additional Flows - QB Starter Gen2860,QB-FLO-STRT-GEN2860,,,QB-FLO-STRT-GEN2860,,
,true,,QuantumBit Generative AI License,/resource/genAI,,true,true,false,QuantumBit Generative AI License Gen2861,QB-GEN-AI-LIC-GEN2861,Each,,QB-GEN-AI-LIC-GEN2861,,
PC-QB-STORAGE,false,Allowed,1TB 10k RPM 12Gps 2.5 in - Industry-leading rotational vibration tolerance design helps ensure consistent performance in dense multi-drive systems,/resource/hd_8tb_72k,Hardware,true,true,false,1TB 10k RPM (2.5in) Gen2862,QB-HD 1.2TB-GEN2862,Each,,QB-HD 1.2TB-GEN2862,,
PC-QB-STORAGE,false,Allowed,1TB 7.2k RPM NLSAS 12Gps 3.5 in - Industry-leading rotational vibration tolerance design helps ensure consistent performance in dense multi-drive systems,/resource/hd_1tb_72k,Hardware,true,true,false,1TB 7.2k RPM NLSAS (3.5in) Gen2863,QB-HD 1TB-GEN2863,Each,,QB-HD 1TB-GEN2863,,
PC-QB-STORAGE,false,Allowed,20TB 7.2k RPM NLSAS 12Gps 3.5 in - Industry-leading rotational vibration tolerance design helps ensure consistent performance in dense multi-drive systems,/resource/hd_8tb_72k,Hardware,true,true,false,20TB 7.2k RPM NLSAS (3.5in) Gen2864,QB-HD 20TB-GEN2864,Each,,QB-HD 20TB-GEN2864,,
PC-QB-STORAGE,false,Allowed,3TB 10k RPM 12Gps 2.5 in - Industry-leading rotational vibration tolerance design helps ensure consistent performance in dense multi-drive systems,/resource/hd_8tb_72k,Hardware,true,true,false,3TB 10k RPM (2.5in) Gen2865,QB-HD 3TB-GEN2865,Each,,QB-HD 3TB-GEN2865,,
PC-QB-STORAGE,false,Allowed,4TB 7.2k RPM NLSAS 12Gps 3.5 in - Industry-leading rotational vibration tolerance design helps ensure consistent performance in dense multi-drive systems,/resource/hd_4tb_72k,Hardware,true,true,false,4TB 7.2k RPM NLSAS (3.5in) Gen2866,QB-HD 4TB-GEN2866,Each,,QB-HD 4TB-GEN2866,,
PC-QB-STORAGE,false,Allowed,8TB 7.2k RPM NLSAS 12Gps 3.5 in - Industry-leading rotational vibration tolerance design helps ensure consistent performance in dense multi-drive systems,/resource/hd_8tb_72k,Hardware,true,true,false,8TB 7.2k RPM NLSAS (3.5in) Gen2867,QB-HD 8TB-GEN2867,Each,,QB-HD 8TB-GEN2867,,
PC-QB-STORAGE,false,Allowed,"8TB 7.2k RPM Self-Encrypting NLSAS 12Gps 3.5 in - Performing like any other hard drive, with the encryption being completely transparent or invisible to the user.",/resource/hd_8tb_72k_se,Hardware,true,true,false,8TB 7.2k RPM Self-Encrypting NLSAS (3.5in) Gen2868,QB-HD 8TBSE-GEN2868,Each,,QB-HD 8TBSE-GEN2868,,
,false,,Installation and Assembly of a QuantumBit Rack by a Certified technician.,/resource/RLM_quantumBit_logo_sq,Services,true,true,false,Installation and Assembly Gen2869,QB-INST-1000-GEN2869,,,QB-INST-1000-GEN2869,,
PC-QB-CPU,false,Allowed,"Intel Xeon E5-2609 v4 1.7GHz,20M Cache,6.4GT/s QPI,Turbo,HT 8C/8T (85W) - Designed for software defined infrastructure supercharged for efficiency, performance, and agile services delivery across cloud-native and traditional applications.",/resource/intel_e52609,Hardware,true,true,false,Intel Xeon E5-2609 v4 1.7GHz Gen2870,QB-INTEL E5-2609-GEN2870,,,QB-INTEL E5-2609-GEN2870,,
PC-QB-CPU,false,Allowed,"Intel Xeon E5-2660 v4 2.0GHz,35M Cache,9.60GT/s QPI,Turbo,HT,14C/28T (105W) - Designed for software defined infrastructure supercharged for efficiency, performance, and agile services delivery across cloud-native and traditional applications.",/resource/intel_e52660,Hardware,true,true,false,Intel Xeon E5-2660 v4 2.0GHz Gen2871,QB-INTEL E5-2660-GEN2871,Each,,QB-INTEL E5-2660-GEN2871,,
PC-QB-CPU,false,Allowed,"Intel Xeon E5-2667 v4 3.2GHz,25M Cache,9.60GT/s 8C/16T (135W) - Designed for software defined infrastructure supercharged for efficiency, performance, and agile services delivery across cloud-native and traditional applications.",/resource/intel_e52667,Hardware,true,true,false,Intel Xeon E5-2667 v4 3.2GHz Gen2872,QB-INTEL E5-2667-GEN2872,,,QB-INTEL E5-2667-GEN2872,,
PC-QB-CPU,false,Allowed,"Intel Xeon E5-2683 v4 2.1GHz,40M Cache,9.60GT/s QPI,Turbo,HT,16C/32T (120W) - Designed for software defined infrastructure supercharged for efficiency, performance, and agile services delivery across cloud-native and traditional applications.",/resource/intel_e52683,Hardware,true,true,false,Intel Xeon E5-2683 v4 2.1GHz Gen2873,QB-INTEL E5-2683-GEN2873,Each,,QB-INTEL E5-2683-GEN2873,,
,false,,"Intel Xeon Gold 5318N 2.1G, 24C/48T, 11.2GT/s, 36M Cache, Turbo, HT (150W) DDR4-2666 

The Intel Xeon Gold processor is a versatile server CPU that balances performance, scalability, and efficiency for data center, cloud, and enterprise applications.",/resource/intel_e52609,,true,true,false,"Intel Xeon Gold 5318N 2.1GHz, 24C/48T Gen2874",QB-INTEL-GOLD-5318N-GEN2874,Each,,QB-INTEL-GOLD-5318N-GEN2874,,EACH
,false,,"Intel Xeon Gold 6330N 2.2G, 28C/56T, 11.2GT/s, 42M Cache, Turbo, HT (165W) DDR4-2666 

The Intel Xeon Gold processor is a versatile server CPU that balances performance, scalability, and efficiency for data center, cloud, and enterprise applications.",/resource/intel_e52609,,true,true,false,"Intel Xeon Gold 6330N 2.2GHz, 28C/56T Gen2875",QB-INTEL-GOLD-6330N-GEN2875,Each,,QB-INTEL-GOLD-6330N-GEN2875,,EACH
,false,,"Intel Xeon Gold 6354 3G, 18C/36T, 11.2GT/s, 39M Cache, Turbo, HT (205W) DDR4-3200 

The Intel Xeon Gold processor is a versatile server CPU that balances performance, scalability, and efficiency for data center, cloud, and enterprise applications.",/resource/intel_e52609,,true,true,false,"Intel Xeon Gold 6354 3GHz, 18C/36T Gen2876",QB-INTEL-GOLD-6354-GEN2876,Each,,QB-INTEL-GOLD-6354-GEN2876,,EACH
,false,,"Intel® Xeon® Platinum 8352M 2.3G, 32C/64T, 11.2GT/s, 48M Cache, Turbo, HT (185W) DDR4-3200

The Intel® Xeon® Platinum processor is a high-performance, multi-core server CPU designed to deliver scalable power, advanced reliability, and fast data processing for demanding enterprise and data center workloads.",/resource/intel_e52609,,true,true,false,"Intel Xeon Platinum 8352M 2.3GHz, 32C/64T Gen2877",QB-INTEL-PLAT-8352M-GEN2877,Each,,QB-INTEL-PLAT-8352M-GEN2877,,EACH
,false,,"Intel® Xeon® Platinum 8352Y 2.2G, 32C/64T, 11.2GT/s, 48M Cache, Turbo, HT (205W) DDR4-3200 

The Intel® Xeon® Platinum processor is a high-performance, multi-core server CPU designed to deliver scalable power, advanced reliability, and fast data processing for demanding enterprise and data center workloads.",/resource/intel_e52609,,true,true,false,"Intel Xeon Platinum 8352Y 2.2GHz, 32C/64T Gen2878",QB-INTEL-PLAT-8352Y-GEN2878,Each,,QB-INTEL-PLAT-8352Y-GEN2878,,EACH
,false,,"Intel® Xeon® Platinum 8360Y 2.4G, 36C/72T, 11.2GT/s, 54M Cache, Turbo, HT (250W) DDR4-3200 

The Intel® Xeon® Platinum processor is a high-performance, multi-core server CPU designed to deliver scalable power, advanced reliability, and fast data processing for demanding enterprise and data center workloads.",/resource/intel_e52609,,true,true,false,"Intel Xeon Platinum 8360Y 2.4GHz, 36C/72T Gen2879",QB-INTEL-PLAT-8360Y-GEN2879,Each,,QB-INTEL-PLAT-8360Y-GEN2879,,EACH
,false,,"Intel® Xeon® Platinum 8368 2.4G, 38C/76T, 11.2GT/s, 57M Cache, Turbo, HT (270W) DDR4-3200 

The Intel® Xeon® Platinum processor is a high-performance, multi-core server CPU designed to deliver scalable power, advanced reliability, and fast data processing for demanding enterprise and data center workloads.",/resource/intel_e52609,,true,true,false,"Intel Xeon Platinum 8368 2.4GHz, 38C/76T Gen2880",QB-INTEL-PLAT-8368-GEN2880,Each,,QB-INTEL-PLAT-8368-GEN2880,,EACH
,false,Allowed,,/resource/RLM_quantumBit_logo_sq,,true,false,false,Cloud License (Monthly) Gen2881,QB-LIC-CLOUD-GEN2881,,,QB-LIC-CLOUD-GEN2881,,
,false,Allowed,Liquid Cooler for Advanced CPU Cooling,/resource/liquidcooler,Hardware,true,true,false,QB Liquid Cooler Gen2882,QB-LIQUIDCOOL-GEN2882,,,QB-LIQUIDCOOL-GEN2882,,
,false,Allowed,128GB RDIMM,/resource/ram_32GB_RDIMM,Hardware,true,true,false,128GB LRDIMM Gen2883,QB-MEM 128GB-GEN2883,Each,,QB-MEM 128GB-GEN2883,,
,false,Allowed,16GB RDIMM,/resource/ram_16GB_RDIMM2,Hardware,true,true,false,16GB RDIMM Gen2884,QB-MEM 16GB-GEN2884,Each,,QB-MEM 16GB-GEN2884,,
,false,Allowed,32GB RDIMM,/resource/ram_32GB_RDIMM,Hardware,true,true,false,32GB RDIMM Gen2885,QB-MEM 32GB-GEN2885,Each,,QB-MEM 32GB-GEN2885,,
,false,Allowed,64GB RDIMM,/resource/ram_32GB_RDIMM,Hardware,true,true,false,64GB RDIMM Gen2886,QB-MEM 64GB-GEN2886,Each,,QB-MEM 64GB-GEN2886,,
,false,Allowed,8GB RDIMM,/resource/ram_8GB_RDIMM,Hardware,true,true,false,8GB RDIMM Gen2887,QB-MEM 8GB-GEN2887,Each,,QB-MEM 8GB-GEN2887,,
,false,,"QB Sync is a multi-tenant, cloud-based message queuing service for exchanging data asynchronously between your applications. The QB sync messaging broker enables applications to communicate by publishing a QB message to a queue so that another app can consume the message.",/resource/RLM_quantumBit_logo_sq,Software,true,true,false,Additional Messages - QB Enterprise Gen2888,QB-MSG-ENTR-GEN2888,,,QB-MSG-ENTR-GEN2888,,
,false,,"QB Sync is a multi-tenant, cloud-based message queuing service for exchanging data asynchronously between your applications. The QB sync messaging broker enables applications to communicate by publishing a QB message to a queue so that another app can consume the message.",/resource/RLM_quantumBit_logo_sq,Software,true,true,false,Additional Messages - QB Starter Gen2889,QB-MSG-STRT-GEN2889,,,QB-MSG-STRT-GEN2889,,
,false,Allowed,QuantumBit Database (Monetary Commit),/resource/database,Software,true,true,false,QuantumBit Database (Monetary Commit) Gen2890,QB-MTY-CMT-GEN2890,Each,,QB-MTY-CMT-GEN2890,,
PC-QB-NIC,false,Allowed,Delivers superior performance with a theretical thoughtput of 80 Gb/s bidirectional thoughput.,/resource/intel_x710_dp,Hardware,true,true,false,Intel X710 Dual Port 10Gb Direct Attach Gen2891,QB-NET X710-GEN2891,Each,,QB-NET X710-GEN2891,,
PCIe PC,false,Allowed,QB-NetLink 100G Ultra – ultra-performance 100GbE adapter built for high-performance computing and AI clusters.,/resource/intel_x710_dp,Hardware,true,true,false,QB-NetLink 100G Ultra Gen2892,QB-NET-100G-ULTRA-GEN2892,Each,,QB-NET-100G-ULTRA-GEN2892,,
PCIe PC,false,Allowed,QB-NetLink 10G – a reliable dual-port 10GbE adapter for standard enterprise networking.,/resource/intel_x710_dp,Hardware,true,true,false,QB-NetLink 10G Gen2893,QB-NET-10G-GEN2893,Each,,QB-NET-10G-GEN2893,,
PCIe PC,false,Allowed,QB-NetLink 25G – high-speed 25GbE connectivity designed for data-heavy virtualization and storage networks.,/resource/intel_x710_dp,Hardware,true,true,false,QB-NetLink 25G Gen2894,QB-NET-25G-GEN2894,Each,,QB-NET-25G-GEN2894,,
PCIe PC,false,Allowed,QB-NetSecure – a 10GbE adapter with built-in encryption and firewall acceleration for secure workloads.,/resource/intel_x710_dp,Hardware,true,true,false,QB-NetSecure 10G Gen2895,QB-NETSECURE-10G-GEN2895,Each,,QB-NETSECURE-10G-GEN2895,,
,false,,No Operating System,/resource/RLM_quantumBit_logo_sq,None,true,true,false,No Operating System Gen2896,QB-NO-OSYS-GEN2896,,,QB-NO-OSYS-GEN2896,,
PCIe PC,false,Allowed,"QB-Accel NovaX150 – a visualization and compute GPU, optimized for VDI, rendering, and mixed workloads.",/resource/intel_e52609,Hardware,true,true,false,QB-Accel NovaX150 Gen2897,QB-NovaX150-GEN2897,,,QB-NovaX150-GEN2897,,
PCIe PC,false,Allowed,QB-NVExpand 200 – a PCIe expansion card that adds capacity for additional NVMe drives to maximize storage scalability.,/resource/nvexpand,Hardware,true,true,false,QB-NVExpand 200 Gen2898,QB-NVExpand-200-GEN2898,,,QB-NVExpand-200-GEN2898,,
,false,,"Rack PDU 20A, 120V L5-20 input 5-20 output - Basic Rack Power Distribution Unit allows users to distribute power outlets to rack-mount equipment.",/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,"Rack PDU 20A, 120V L5-20 Gen2899",QB-PDU-2022-GEN2899,,,QB-PDU-2022-GEN2899,,
,false,,"Rack PDU 30A, 120V L5-20 input 5-20 output - Basic Rack Power Distribution Unit allows users to distribute power outlets to rack-mount equipment.",/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,"Rack PDU 30A, 120V L5-20 Gen2900",QB-PDU-2023-GEN2900,,,QB-PDU-2023-GEN2900,,
,false,,"Rack PDU 15A, 120V L5-20 input 5-20 output - Basic Rack Power Distribution Unit allows users to distribute power outlets to rack-mount equipment.",/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,"Rack PDU 15A, 120V L5-20 Gen2901",QB-PDU-2024-GEN2901,,,QB-PDU-2024-GEN2901,,
,false,,"Rack PDU 20A, 230V C20 input C19 output - Basic Rack Power Distribution Unit allows users to distribute power outlets to rack-mount equipment.",/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,"Rack PDU 20A, 230V C20 input C1 Gen2902",QB-PDU-2025-GEN2902,,,QB-PDU-2025-GEN2902,,
,false,,Rack PDU 10A 230V C20 input C19 output - Basic Rack Power Distribution Unit allows users to distribute power outlets to rack-mount equipment.,/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,"Rack PDU 10A, 230V C20 input C19 Gen2903",QB-PDU-2026-GEN2903,,,QB-PDU-2026-GEN2903,,
,false,,Rack PDU 16A 230V C20 input C13 output - Basic Rack Power Distribution Unit allows users to distribute power outlets to rack-mount equipment.,/resource/RLM_quantumBit_logo_sq,Hardware,true,true,false,"Rack PDU 16A, 230V, C13 output Gen2904",QB-PDU-2027-GEN2904,,,QB-PDU-2027-GEN2904,,
